Date_Text,Open,High,Low,Adj_Close,Volume,Month,Day,Year,Quarter,Close,GDP,DXY, All_Emp_Total_Nonfarm,Fredgraph,FEDFUNDS
10/25/2010,$119.14 ,$119.76 ,$117.26 ,93.8,813034100.00,10,25,2010,2010Q4,118.49,15309.5,77.1,129864,2.29,0.16
11/1/2010,$119.07 ,$122.92 ,$117.85 ,97.15,954817000.00,11,1,2010,2010Q4,122.72,15309.5,77.3,130754,1.08,0.19
11/8/2010,$122.34 ,$122.95 ,$119.65 ,95.16,961202500.00,11,8,2010,2010Q4,120.2,15309.5,77.03,130754,1.08,0.19
11/15/2010,$120.58 ,$121.05 ,$117.59 ,95.23,990392500.00,11,15,2010,2010Q4,120.29,15309.5,78.52,130754,1.08,0.19
11/22/2010,$119.69 ,$120.24 ,$117.99 ,94.05,619723900.00,11,22,2010,2010Q4,118.8,15309.5,78.68,130754,1.08,0.19
11/29/2010,$118.50 ,$123.03 ,$117.74 ,97.29,1021112700.00,11,29,2010,2010Q4,122.89,15309.5,80.84,130754,1.08,0.19
12/6/2010,$122.63 ,$124.60 ,$122.41 ,98.55,688927500.00,12,6,2010,2010Q4,124.48,15309.5,79.57,130754,1.08,0.19
12/13/2010,$125.05 ,$125.23 ,$123.75 ,98.4,767995900.00,12,13,2010,2010Q4,124.3,15309.5,79.28,130754,1.08,0.19
12/20/2010,$124.64 ,$125.82 ,$123.98 ,99.96,362982800.00,12,20,2010,2010Q4,125.6,15309.5,80.63,130754,1.08,0.19
12/27/2010,$125.13 ,$126.20 ,$125.04 ,100.07,339304000.00,12,27,2010,2010Q4,125.75,15309.5,80.37,130754,1.08,0.19
1/3/2011,$126.71 ,$127.83 ,$125.70 ,101.18,688663800.00,1,3,2011,2011Q1,127.14,15351.4,79.13,130754,1.08,0.19
1/10/2011,$126.58 ,$129.33 ,$126.20 ,102.9,587344200.00,1,10,2011,2011Q1,129.3,15351.4,80.88,130754,1.08,0.19
1/17/2011,$129.18 ,$129.64 ,$127.13 ,102.16,593568300.00,1,17,2011,2011Q1,128.37,15351.4,80.88,130754,1.08,0.19
1/24/2011,$128.29 ,$130.35 ,$127.51 ,101.64,841489200.00,1,24,2011,2011Q1,127.72,15351.4,78.05,130754,1.08,0.19
1/31/2011,$128.07 ,$131.20 ,$127.75 ,104.37,715288600.00,1,31,2011,2011Q1,131.15,15351.4,77.74,130754,1.08,0.19
2/7/2011,$131.44 ,$133.28 ,$131.30 ,105.93,658367400.00,2,7,2011,2011Q1,133.11,15351.4,78.03,130754,1.08,0.19
2/14/2011,$133.03 ,$134.69 ,$132.32 ,107.06,591262500.00,2,14,2011,2011Q1,134.53,15351.4,78.61,130754,1.08,0.19
2/21/2011,$133.12 ,$134.56 ,$129.70 ,105.31,862818700.00,2,21,2011,2011Q1,132.33,15351.4,78.61,130754,1.08,0.19
2/28/2011,$132.82 ,$133.69 ,$130.35 ,105.42,1054110800.00,2,28,2011,2011Q1,132.47,15351.4,76.89,130754,1.08,0.19
3/7/2011,$132.86 ,$133.16 ,$129.49 ,104.13,1072125000.00,3,7,2011,2011Q1,130.84,15351.4,76.5,130754,1.08,0.19
3/14/2011,$129.99 ,$130.48 ,$125.28 ,101.67,1547968900.00,3,14,2011,2011Q1,127.76,15351.4,76.35,130754,1.08,0.19
3/21/2011,$129.35 ,$131.87 ,$128.32 ,104.95,746906900.00,3,21,2011,2011Q1,131.3,15351.4,75.4,130754,1.08,0.19
3/28/2011,$131.58 ,$133.77 ,$130.44 ,106.42,661783400.00,3,28,2011,2011Q1,133.15,15351.4,76.13,130754,1.08,0.19
4/4/2011,$133.43 ,$134.00 ,$132.31 ,106.19,660648900.00,4,4,2011,2011Q2,132.86,15557.5,75.91,130754,1.08,0.19
4/11/2011,$133.00 ,$133.45 ,$130.27 ,105.54,775858900.00,4,11,2011,2011Q2,132.04,15557.5,75.06,130754,1.08,0.19
4/18/2011,$130.59 ,$133.84 ,$129.51 ,106.93,627087300.00,4,18,2011,2011Q2,133.78,15557.5,75.5,130754,1.08,0.19
4/25/2011,$133.68 ,$136.57 ,$133.20 ,109.05,595273300.00,4,25,2011,2011Q2,136.43,15557.5,73.99,130754,1.08,0.19
5/2/2011,$137.07 ,$137.18 ,$133.02 ,107.26,897019400.00,5,2,2011,2011Q2,134.2,15557.5,72.95,130754,1.08,0.19
5/9/2011,$134.19 ,$136.11 ,$133.39 ,107.14,751471200.00,5,9,2011,2011Q2,134.04,15557.5,74.74,130754,1.08,0.19
5/16/2011,$133.56 ,$135.03 ,$132.12 ,106.79,771663900.00,5,16,2011,2011Q2,133.61,15557.5,75.47,130754,1.08,0.19
5/23/2011,$131.98 ,$133.87 ,$131.38 ,106.71,752721600.00,5,23,2011,2011Q2,133.51,15557.5,76.1,130754,1.08,0.19
5/30/2011,$134.77 ,$134.92 ,$130.08 ,104.24,832982500.00,5,30,2011,2011Q2,130.42,15557.5,76.1,130754,1.08,0.19
6/6/2011,$130.09 ,$130.36 ,$127.26 ,101.99,939901900.00,6,6,2011,2011Q2,127.6,15557.5,73.95,130754,1.08,0.19
6/13/2011,$127.89 ,$129.77 ,$126.32 ,101.55,1210445900.00,6,13,2011,2011Q2,127.05,15557.5,74.51,130754,1.08,0.19
6/20/2011,$126.62 ,$129.81 ,$126.19 ,101.86,1089755100.00,6,20,2011,2011Q2,126.81,15557.5,75.03,130754,1.08,0.19
6/27/2011,$126.89 ,$134.10 ,$126.64 ,107.57,1004464900.00,6,27,2011,2011Q2,133.92,15557.5,75.39,130754,1.08,0.19
7/4/2011,$133.78 ,$135.70 ,$133.11 ,107.96,673832300.00,7,4,2011,2011Q3,134.4,15647.7,75.39,130754,1.08,0.19
7/11/2011,$132.75 ,$133.22 ,$130.68 ,105.78,1060781500.00,7,11,2011,2011Q3,131.69,15647.7,75.99,130754,1.08,0.19
7/18/2011,$131.08 ,$134.82 ,$129.63 ,108.1,871838100.00,7,18,2011,2011Q3,134.58,15647.7,75.48,130754,1.08,0.19
7/25/2011,$133.30 ,$134.49 ,$127.97 ,103.88,1031930400.00,7,25,2011,2011Q3,129.33,15647.7,74.06,130754,1.08,0.19
8/1/2011,$130.84 ,$130.96 ,$116.86 ,96.45,2219616500.00,8,1,2011,2011Q3,120.08,15647.7,74.26,132124,3.76,0.1
8/8/2011,$116.91 ,$120.12 ,$110.27 ,94.88,2884411300.00,8,8,2011,2011Q3,118.12,15647.7,74.79,132124,3.76,0.1
8/15/2011,$119.19 ,$121.20 ,$112.50 ,90.48,1732344500.00,8,15,2011,2011Q3,112.64,15647.7,73.84,132124,3.76,0.1
8/22/2011,$115.17 ,$119.40 ,$112.41 ,94.76,1479958200.00,8,22,2011,2011Q3,117.97,15647.7,74.07,132124,3.76,0.1
8/29/2011,$119.56 ,$123.51 ,$117.43 ,94.66,1244224400.00,8,29,2011,2011Q3,117.85,15647.7,73.72,132124,3.76,0.1
9/5/2011,$114.39 ,$120.94 ,$114.38 ,93.11,1125697000.00,9,5,2011,2011Q3,115.92,15647.7,73.72,132124,3.76,0.1
9/12/2011,$114.47 ,$121.97 ,$114.05 ,97.61,1509003200.00,9,12,2011,2011Q3,121.52,15647.7,77.57,132124,3.76,0.1
9/19/2011,$119.53 ,$121.99 ,$111.30 ,91.67,1597854300.00,9,19,2011,2011Q3,113.54,15647.7,77.39,132124,3.76,0.1
9/26/2011,$114.61 ,$119.56 ,$112.98 ,91.36,1445625600.00,9,26,2011,2011Q3,113.15,15647.7,78.36,132124,3.76,0.1
10/3/2011,$112.49 ,$117.25 ,$107.43 ,93.42,1678881000.00,10,3,2011,2011Q4,115.71,15842.3,79.45,132124,3.76,0.1
10/10/2011,$117.68 ,$122.60 ,$117.67 ,98.96,1145235600.00,10,10,2011,2011Q4,122.57,15842.3,77.6,132124,3.76,0.1
10/17/2011,$121.99 ,$124.12 ,$119.20 ,100.09,1288845800.00,10,17,2011,2011Q4,123.97,15842.3,77.14,132124,3.76,0.1
10/24/2011,$124.17 ,$129.42 ,$122.21 ,103.83,1379992900.00,10,24,2011,2011Q4,128.6,15842.3,76.02,132124,3.76,0.1
10/31/2011,$127.16 ,$128.62 ,$121.52 ,101.31,1430006500.00,10,31,2011,2011Q4,125.48,15842.3,76.17,132124,3.76,0.1
11/7/2011,$125.39 ,$128.02 ,$122.86 ,102.27,1180816400.00,11,7,2011,2011Q4,126.66,15842.3,76.96,132124,3.76,0.1
11/14/2011,$126.19 ,$127.45 ,$121.23 ,98.49,1126550200.00,11,14,2011,2011Q4,121.98,15842.3,77.56,132124,3.76,0.1
11/21/2011,$120.20 ,$120.35 ,$116.20 ,93.93,769992600.00,11,21,2011,2011Q4,116.34,15842.3,78.3,132124,3.76,0.1
11/28/2011,$119.54 ,$126.50 ,$118.82 ,100.81,1132431500.00,11,28,2011,2011Q4,124.86,15842.3,79.29,132124,3.76,0.1
12/5/2011,$126.84 ,$127.26 ,$123.65 ,101.77,1091882700.00,12,5,2011,2011Q4,126.05,15842.3,78.61,132124,3.76,0.1
12/12/2011,$124.95 ,$125.57 ,$121.30 ,98.17,1119195300.00,12,12,2011,2011Q4,121.59,15842.3,79.57,132124,3.76,0.1
12/19/2011,$122.06 ,$126.43 ,$120.03 ,102.69,815204600.00,12,19,2011,2011Q4,126.39,15842.3,80.25,132124,3.76,0.1
12/26/2011,$126.17 ,$126.82 ,$124.73 ,101.97,424289000.00,12,26,2011,2011Q4,125.5,15842.3,80.25,132124,3.76,0.1
1/2/2012,$127.76 ,$128.38 ,$126.43 ,103.77,642829400.00,1,2,2012,2012Q1,127.71,16068.8,80.25,132124,3.76,0.1
1/9/2012,$128.00 ,$129.70 ,$127.41 ,104.68,625172800.00,1,9,2012,2012Q1,128.84,16068.8,81.05,132124,3.76,0.1
1/16/2012,$130.08 ,$131.95 ,$128.90 ,107.21,560163500.00,1,16,2012,2012Q1,131.95,16068.8,81.05,132124,3.76,0.1
1/23/2012,$131.51 ,$133.40 ,$130.60 ,107.11,751131900.00,1,23,2012,2012Q1,131.82,16068.8,79.69,132124,3.76,0.1
1/30/2012,$130.51 ,$134.62 ,$130.06 ,109.32,744447200.00,1,30,2012,2012Q1,134.54,16068.8,79.16,132124,3.76,0.1
2/6/2012,$133.98 ,$135.59 ,$133.64 ,109.17,699094400.00,2,6,2012,2012Q1,134.36,16068.8,79.09,132124,3.76,0.1
2/13/2012,$135.32 ,$136.63 ,$134.25 ,110.84,792803700.00,2,13,2012,2012Q1,136.41,16068.8,78.94,132124,3.76,0.1
2/20/2012,$136.73 ,$137.20 ,$135.50 ,111.26,501741000.00,2,20,2012,2012Q1,136.93,16068.8,78.94,132124,3.76,0.1
2/27/2012,$136.02 ,$138.19 ,$135.80 ,111.57,726681300.00,2,27,2012,2012Q1,137.31,16068.8,78.56,132124,3.76,0.1
3/5/2012,$137.10 ,$137.93 ,$134.36 ,111.78,726392800.00,3,5,2012,2012Q1,137.57,16068.8,79.32,132124,3.76,0.1
3/12/2012,$137.55 ,$140.78 ,$137.09 ,114,751269600.00,3,12,2012,2012Q1,140.3,16068.8,79.87,132124,3.76,0.1
3/19/2012,$140.21 ,$141.28 ,$138.55 ,113.97,625146900.00,3,19,2012,2012Q1,139.65,16068.8,79.45,132124,3.76,0.1
3/26/2012,$140.65 ,$141.83 ,$139.09 ,114.91,689045100.00,3,26,2012,2012Q1,140.81,16068.8,78.93,132124,3.76,0.1
4/2/2012,$140.64 ,$142.21 ,$139.26 ,114.08,591883200.00,4,2,2012,2012Q2,139.79,16207.1,78.82,132124,3.76,0.1
4/9/2012,$138.03 ,$139.84 ,$135.76 ,111.92,840617400.00,4,9,2012,2012Q2,137.14,16207.1,79.73,132124,3.76,0.1
4/16/2012,$137.84 ,$139.36 ,$136.58 ,112.58,761453400.00,4,16,2012,2012Q2,137.95,16207.1,79.55,132124,3.76,0.1
4/23/2012,$136.54 ,$140.79 ,$135.94 ,114.57,726597900.00,4,23,2012,2012Q2,140.39,16207.1,79.42,132124,3.76,0.1
4/30/2012,$140.11 ,$141.66 ,$136.92 ,111.8,712692400.00,4,30,2012,2012Q2,137,16207.1,78.79,132124,3.76,0.1
5/7/2012,$136.51 ,$137.56 ,$134.49 ,110.67,865528500.00,5,7,2012,2012Q2,135.61,16207.1,79.6,132124,3.76,0.1
5/14/2012,$134.31 ,$135.61 ,$129.55 ,105.88,1146413600.00,5,14,2012,2012Q2,129.74,16207.1,80.6,132124,3.76,0.1
5/21/2012,$130.16 ,$133.23 ,$129.95 ,107.8,883173900.00,5,21,2012,2012Q2,132.1,16207.1,81.08,132124,3.76,0.1
5/28/2012,$133.16 ,$133.93 ,$128.16 ,104.59,764680800.00,5,28,2012,2012Q2,128.16,16207.1,81.08,132124,3.76,0.1
6/4/2012,$128.39 ,$133.53 ,$127.14 ,108.62,879586100.00,6,4,2012,2012Q2,133.1,16207.1,82.55,132124,3.76,0.1
6/11/2012,$134.17 ,$134.26 ,$131.16 ,109.47,923971800.00,6,11,2012,2012Q2,134.14,16207.1,82.51,132124,3.76,0.1
6/18/2012,$133.58 ,$136.25 ,$132.33 ,109.48,810496700.00,6,18,2012,2012Q2,133.46,16207.1,81.94,132124,3.76,0.1
6/25/2012,$132.05 ,$136.27 ,$130.85 ,111.64,777590700.00,6,25,2012,2012Q2,136.1,16207.1,82.46,132124,3.76,0.1
7/2/2012,$136.48 ,$137.80 ,$134.85 ,111.14,487344100.00,7,2,2012,2012Q3,135.49,16319.5,81.87,132124,3.76,0.1
7/9/2012,$135.38 ,$136.23 ,$132.60 ,111.36,686624500.00,7,9,2012,2012Q3,135.75,16319.5,83.16,132124,3.76,0.1
7/16/2012,$135.44 ,$138.18 ,$134.55 ,111.95,622487000.00,7,16,2012,2012Q3,136.47,16319.5,83.09,132124,3.76,0.1
7/23/2012,$134.47 ,$139.07 ,$133.03 ,113.76,840929800.00,7,23,2012,2012Q3,138.68,16319.5,83.71,132124,3.76,0.1
7/30/2012,$138.52 ,$139.64 ,$135.58 ,114.31,723033300.00,7,30,2012,2012Q3,139.35,16319.5,82.79,132124,3.76,0.1
8/6/2012,$139.72 ,$140.92 ,$139.56 ,115.53,475710400.00,8,6,2012,2012Q3,140.84,16319.5,82.27,132124,3.76,0.1
8/13/2012,$140.60 ,$142.30 ,$140.04 ,116.63,455720100.00,8,13,2012,2012Q3,142.18,16319.5,82.44,132124,3.76,0.1
8/20/2012,$141.98 ,$143.09 ,$140.22 ,116.08,528027900.00,8,20,2012,2012Q3,141.51,16319.5,82.46,132124,3.76,0.1
8/27/2012,$141.89 ,$142.08 ,$140.19 ,115.79,458457100.00,8,27,2012,2012Q3,141.16,16319.5,81.66,132124,3.76,0.1
9/3/2012,$141.04 ,$144.39 ,$140.13 ,118.4,486431100.00,9,3,2012,2012Q3,144.33,16319.5,81.66,132124,3.76,0.1
9/10/2012,$144.19 ,$148.11 ,$143.46 ,120.78,658106600.00,9,10,2012,2012Q3,147.24,16319.5,80.36,132124,3.76,0.1
9/17/2012,$146.94 ,$147.19 ,$145.63 ,119.66,608820000.00,9,17,2012,2012Q3,145.87,16319.5,79.01,132124,3.76,0.1
9/24/2012,$145.15 ,$146.24 ,$142.95 ,118.73,637875800.00,9,24,2012,2012Q3,143.97,16319.5,79.52,132124,3.76,0.1
10/1/2012,$144.52 ,$147.16 ,$143.83 ,120.52,619770200.00,10,1,2012,2012Q4,146.14,16420.4,79.82,134671,2.16,0.16
10/8/2012,$145.60 ,$146.12 ,$142.58 ,117.84,599319200.00,10,8,2012,2012Q4,142.89,16420.4,79.54,134671,2.16,0.16
10/15/2012,$143.23 ,$146.52 ,$142.77 ,118.25,679092400.00,10,15,2012,2012Q4,143.39,16420.4,79.74,134671,2.16,0.16
10/22/2012,$143.15 ,$143.67 ,$140.39 ,116.57,718295200.00,10,22,2012,2012Q4,141.35,16420.4,79.65,134671,2.16,0.16
10/29/2012,$141.85 ,$143.72 ,$140.68 ,116.74,342136300.00,10,29,2012,2012Q4,141.56,16420.4,79.65,134671,2.16,0.16
11/5/2012,$141.35 ,$143.52 ,$137.55 ,113.94,852323700.00,11,5,2012,2012Q4,138.16,16420.4,80.75,134671,2.16,0.16
11/12/2012,$138.59 ,$139.25 ,$134.70 ,112.46,829813100.00,11,12,2012,2012Q4,136.37,16420.4,81.04,134671,2.16,0.16
11/19/2012,$137.90 ,$141.40 ,$136.41 ,116.57,418423200.00,11,19,2012,2012Q4,141.35,16420.4,80.87,134671,2.16,0.16
11/26/2012,$140.65 ,$142.51 ,$139.00 ,117.23,693511300.00,11,26,2012,2012Q4,142.15,16420.4,80.25,134671,2.16,0.16
12/3/2012,$142.80 ,$142.92 ,$140.37 ,117.44,611416000.00,12,3,2012,2012Q4,142.41,16420.4,79.88,134671,2.16,0.16
12/10/2012,$142.21 ,$144.55 ,$141.88 ,117.19,670707900.00,12,10,2012,2012Q4,142.1,16420.4,80.33,134671,2.16,0.16
12/17/2012,$142.47 ,$145.58 ,$141.94 ,117.76,886267200.00,12,17,2012,2012Q4,142.79,16420.4,79.57,134671,2.16,0.16
12/24/2012,$142.48 ,$142.71 ,$139.87 ,116.3,477549600.00,12,24,2012,2012Q4,140.03,16420.4,79.64,134671,2.16,0.16
12/31/2012,$139.66 ,$146.61 ,$139.54 ,121.57,697573700.00,12,31,2012,2012Q4,146.37,16420.4,79.77,134671,2.16,0.16
1/7/2013,$145.85 ,$147.15 ,$144.98 ,122.15,566665900.00,1,7,2013,2013Q1,147.07,16629.1,80.26,134671,2.16,0.16
1/14/2013,$146.89 ,$148.49 ,$146.20 ,123.19,591328800.00,1,14,2013,2013Q1,148.33,16629.1,79.49,134671,2.16,0.16
1/21/2013,$148.33 ,$150.25 ,$147.98 ,124.79,510031400.00,1,21,2013,2013Q1,150.25,16629.1,79.49,134671,2.16,0.16
1/28/2013,$150.29 ,$151.42 ,$149.51 ,125.61,596648600.00,1,28,2013,2013Q1,151.24,16629.1,79.78,134671,2.16,0.16
2/4/2013,$150.32 ,$151.89 ,$149.43 ,126.08,677372500.00,2,4,2013,2013Q1,151.8,16629.1,79.55,134671,2.16,0.16
2/11/2013,$151.74 ,$152.61 ,$151.39 ,126.33,517551100.00,2,11,2013,2013Q1,152.11,16629.1,80.31,134671,2.16,0.16
2/18/2013,$152.37 ,$153.28 ,$149.94 ,126.15,545293800.00,2,18,2013,2013Q1,151.89,16629.1,80.31,134671,2.16,0.16
2/25/2013,$152.63 ,$152.87 ,$148.73 ,126.33,880703700.00,2,25,2013,2013Q1,152.11,16629.1,81.67,134671,2.16,0.16
3/4/2013,$151.76 ,$155.65 ,$151.52 ,129.1,524491200.00,3,4,2013,2013Q1,155.44,16629.1,82.22,134671,2.16,0.16
3/11/2013,$155.32 ,$156.80 ,$155.13 ,129.42,546984500.00,3,11,2013,2013Q1,155.83,16629.1,82.57,134671,2.16,0.16
3/18/2013,$154.34 ,$155.95 ,$153.59 ,129.81,647799500.00,3,18,2013,2013Q1,155.6,16629.1,82.69,134671,2.16,0.16
3/25/2013,$156.01 ,$156.85 ,$154.35 ,130.7,441062300.00,3,25,2013,2013Q1,156.67,16629.1,82.87,134671,2.16,0.16
4/1/2013,$156.59 ,$157.21 ,$153.77 ,129.44,646416800.00,4,1,2013,2013Q2,155.16,16699.6,82.73,135876,1.14,0.15
4/8/2013,$155.27 ,$159.71 ,$154.75 ,132.48,550706900.00,4,8,2013,2013Q2,158.8,16699.6,82.75,135876,1.14,0.15
4/15/2013,$158.00 ,$158.13 ,$153.55 ,129.71,908872400.00,4,15,2013,2013Q2,155.48,16699.6,82.42,135876,1.14,0.15
4/22/2013,$155.78 ,$159.27 ,$154.75 ,132.01,596455400.00,4,22,2013,2013Q2,158.24,16699.6,82.68,135876,1.14,0.15
4/29/2013,$158.67 ,$161.88 ,$158.10 ,134.62,584067600.00,4,29,2013,2013Q2,161.37,16699.6,82.15,135876,1.14,0.15
5/6/2013,$161.49 ,$163.70 ,$161.42 ,136.32,464602100.00,5,6,2013,2013Q2,163.41,16699.6,82.32,135876,1.14,0.15
5/13/2013,$163.20 ,$167.04 ,$162.82 ,139.27,561277200.00,5,13,2013,2013Q2,166.94,16699.6,83.26,135876,1.14,0.15
5/20/2013,$166.78 ,$169.07 ,$163.94 ,137.91,787545500.00,5,20,2013,2013Q2,165.31,16699.6,83.81,135876,1.14,0.15
5/27/2013,$167.04 ,$167.78 ,$163.13 ,136.35,588687100.00,5,27,2013,2013Q2,163.45,16699.6,83.81,135876,1.14,0.15
6/3/2013,$163.83 ,$165.10 ,$160.25 ,137.48,926323300.00,6,3,2013,2013Q2,164.8,16699.6,82.68,135876,1.14,0.15
6/10/2013,$165.31 ,$165.40 ,$161.30 ,136.13,747319300.00,6,10,2013,2013Q2,163.18,16699.6,81.65,135876,1.14,0.15
6/17/2013,$164.29 ,$165.99 ,$157.47 ,132.7,1050353400.00,6,17,2013,2013Q2,159.07,16699.6,80.57,135876,1.14,0.15
6/24/2013,$157.41 ,$161.82 ,$155.73 ,134.54,809325800.00,6,24,2013,2013Q2,160.42,16699.6,82.43,135876,1.14,0.15
7/1/2013,$161.26 ,$163.08 ,$160.22 ,136.72,484451800.00,7,1,2013,2013Q3,163.02,16911.1,82.98,136391,1.89,0.09
7/8/2013,$163.86 ,$167.93 ,$163.08 ,140.48,588605500.00,7,8,2013,2013Q3,167.51,16911.1,84.2,136391,1.89,0.09
7/15/2013,$167.97 ,$169.27 ,$167.07 ,141.87,458478400.00,7,15,2013,2013Q3,169.17,16911.1,83.04,136391,1.89,0.09
7/22/2013,$169.41 ,$169.86 ,$167.52 ,141.82,492075500.00,7,22,2013,2013Q3,169.11,16911.1,82.22,136391,1.89,0.09
7/29/2013,$168.68 ,$170.97 ,$168.11 ,143.37,508848400.00,7,29,2013,2013Q3,170.95,16911.1,81.66,136391,1.89,0.09
8/5/2013,$170.57 ,$170.96 ,$168.55 ,141.99,420361400.00,8,5,2013,2013Q3,169.31,16911.1,81.88,136391,1.89,0.09
8/12/2013,$168.46 ,$169.90 ,$165.50 ,139.07,513028500.00,8,12,2013,2013Q3,165.83,16911.1,81.33,136391,1.89,0.09
8/19/2013,$165.64 ,$166.83 ,$164.19 ,139.74,537622800.00,8,19,2013,2013Q3,166.62,16911.1,81.23,136391,1.89,0.09
8/26/2013,$166.79 ,$167.30 ,$163.05 ,137.24,610563900.00,8,26,2013,2013Q3,163.65,16911.1,81.37,136391,1.89,0.09
9/2/2013,$165.23 ,$166.98 ,$163.70 ,139.25,462611500.00,9,2,2013,2013Q3,166.04,16911.1,81.37,136391,1.89,0.09
9/9/2013,$166.45 ,$169.56 ,$166.45 ,142.01,443889200.00,9,9,2013,2013Q3,169.33,16911.1,81.79,136391,1.89,0.09
9/16/2013,$171.16 ,$173.60 ,$170.04 ,143.17,671767100.00,9,16,2013,2013Q3,170.72,16911.1,81.25,136391,1.89,0.09
9/23/2013,$170.49 ,$170.65 ,$168.47 ,142.35,504544800.00,9,23,2013,2013Q3,168.91,16911.1,80.45,136391,1.89,0.09
9/30/2013,$167.48 ,$169.50 ,$166.84 ,142.33,658023000.00,9,30,2013,2013Q3,168.89,16911.1,80.22,136391,1.89,0.09
10/7/2013,$167.42 ,$170.32 ,$164.53 ,143.48,744278000.00,10,7,2013,2013Q4,170.26,17133.1,79.94,136391,1.89,0.09
10/14/2013,$169.21 ,$174.51 ,$169.08 ,146.96,696972000.00,10,14,2013,2013Q4,174.39,17133.1,80.26,136391,1.89,0.09
10/21/2013,$174.45 ,$176.00 ,$173.96 ,148.28,500226000.00,10,21,2013,2013Q4,175.95,17133.1,79.68,136391,1.89,0.09
10/28/2013,$175.89 ,$177.51 ,$175.22 ,148.5,588982000.00,10,28,2013,2013Q4,176.21,17133.1,79.25,136391,1.89,0.09
11/4/2013,$176.69 ,$177.64 ,$174.76 ,149.41,552563000.00,11,4,2013,2013Q4,177.29,17133.1,80.55,136391,1.89,0.09
11/11/2013,$177.12 ,$180.12 ,$176.09 ,151.73,456701000.00,11,11,2013,2013Q4,180.05,17133.1,81.09,136391,1.89,0.09
11/18/2013,$180.35 ,$180.83 ,$177.98 ,152.37,497733000.00,11,18,2013,2013Q4,180.81,17133.1,80.83,136391,1.89,0.09
11/25/2013,$181.13 ,$181.75 ,$180.37 ,152.53,281150900.00,11,25,2013,2013Q4,181,17133.1,80.92,136391,1.89,0.09
12/2/2013,$181.09 ,$181.43 ,$178.35 ,152.48,573984000.00,12,2,2013,2013Q4,180.94,17133.1,80.91,136391,1.89,0.09
12/9/2013,$181.47 ,$181.67 ,$177.76 ,150.1,505064000.00,12,9,2013,2013Q4,178.11,17133.1,80.13,136391,1.89,0.09
12/16/2013,$178.95 ,$181.99 ,$177.32 ,153.01,754605200.00,12,16,2013,2013Q4,181.56,17133.1,80.07,136391,1.89,0.09
12/23/2013,$182.45 ,$184.18 ,$182.07 ,155.78,256145800.00,12,23,2013,2013Q4,183.85,17133.1,80.45,136391,1.89,0.09
12/30/2013,$183.87 ,$184.69 ,$182.48 ,154.96,344004400.00,12,30,2013,2013Q4,182.89,17133.1,80,136391,1.89,0.09
1/6/2014,$183.49 ,$184.22 ,$182.08 ,156.02,483464500.00,1,6,2014,2014Q1,184.14,17144.3,80.65,136391,1.89,0.09
1/13/2014,$183.67 ,$184.94 ,$181.34 ,155.6,533573200.00,1,13,2014,2014Q1,183.64,17144.3,80.51,136391,1.89,0.09
1/20/2014,$184.70 ,$184.77 ,$178.83 ,151.57,491066100.00,1,20,2014,2014Q1,178.89,17144.3,80.51,136391,1.89,0.09
1/27/2014,$179.06 ,$179.81 ,$176.88 ,150.97,821519600.00,1,27,2014,2014Q1,178.18,17144.3,80.5,136391,1.89,0.09
2/3/2014,$177.97 ,$179.87 ,$173.71 ,152.24,887744800.00,2,3,2014,2014Q1,179.68,17144.3,81.01,136391,1.89,0.09
2/10/2014,$179.70 ,$184.36 ,$179.21 ,155.92,501791200.00,2,10,2014,2014Q1,184.02,17144.3,80.67,136391,1.89,0.09
2/17/2014,$184.18 ,$184.95 ,$182.60 ,155.81,430099700.00,2,17,2014,2014Q1,183.89,17144.3,80.67,136391,1.89,0.09
2/24/2014,$184.28 ,$187.15 ,$184.20 ,157.84,574548900.00,2,24,2014,2014Q1,186.29,17144.3,80.21,136391,1.89,0.09
3/3/2014,$184.65 ,$188.96 ,$183.75 ,159.51,620701300.00,3,3,2014,2014Q1,188.26,17144.3,80.07,136391,1.89,0.09
3/10/2014,$187.97 ,$188.71 ,$184.44 ,156.46,587706600.00,3,10,2014,2014Q1,184.66,17144.3,79.75,136391,1.89,0.09
3/17/2014,$185.59 ,$189.02 ,$185.47 ,157.77,656800400.00,3,17,2014,2014Q1,186.2,17144.3,79.39,136391,1.89,0.09
3/24/2014,$186.84 ,$187.34 ,$183.90 ,157.86,589131000.00,3,24,2014,2014Q1,185.49,17144.3,79.93,136391,1.89,0.09
3/31/2014,$186.67 ,$189.70 ,$185.52 ,158.64,514528000.00,3,31,2014,2014Q1,186.4,17144.3,80.1,136391,1.89,0.09
4/7/2014,$185.95 ,$187.17 ,$181.31 ,154.47,693927000.00,4,7,2014,2014Q2,181.51,17462.7,80.22,136391,1.89,0.09
4/14/2014,$182.93 ,$186.91 ,$181.44 ,158.63,499927000.00,4,14,2014,2014Q2,186.39,17462.7,79.73,136391,1.89,0.09
4/21/2014,$186.44 ,$188.40 ,$185.87 ,158.54,416538000.00,4,21,2014,2014Q2,186.29,17462.7,79.95,136391,1.89,0.09
4/28/2014,$187.05 ,$189.14 ,$184.96 ,160.05,511868000.00,4,28,2014,2014Q2,188.06,17462.7,79.68,136391,1.89,0.09
5/5/2014,$187.14 ,$189.05 ,$186.01 ,159.96,445134000.00,5,5,2014,2014Q2,187.96,17462.7,79.49,136391,1.89,0.09
